FTHG,FTAG,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HTFormPts,ATFormPts,HTWinStreak3,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts
0.5,0.459016393442623,8.30882352941176,9.14864864864865,15.3333333333333,17.2739726027397,0.918819135977826,0.726919511517035,4.53125,3.66666666666667,0,0,0,0,1,0,-1.01065692502474,-0.909865775250391,0.289287730050709,0.0764804004514183
1.75555555555556,0.479452054794521,8.12121212121212,9.97402597402597,19.1910112359551,16.7971014492754,1.08610861997744,0.827473451180132,5.58666666666667,4.27906976744186,0,0,0,0,1,0,-0.950055125055125,-0.972644093522577,0.437112765678555,0.146518274739183
1.85294117647059,0.67741935483871,8.58571428571429,11.4673913043478,21.1279069767442,17.2957746478873,0.882941989482934,1.11246303139366,4.66666666666667,6.55102040816327,0,0,0,0,0,0,-1.0170200970201,-0.369532561035024,-0.559213074760655,-0.199993392336379
2.54545454545455,2.46153846153846,8.83098591549296,12.67,22.1807228915663,17.0843373493976,0.942205310204233,0.942452540574271,6.29166666666667,5.30909090909091,0,0,0,0,0,0,-0.997698922698923,-0.302230139291472,-0.0315487114617549,0.0716794538855205
2.30769230769231,1.36666666666667,14.3589743589744,12.8349514563107,20.6986301369863,21.275,0.91595949699801,0.996085687964686,6.14516129032258,5.05952380952381,0,0,0,0,0,0,-1.00678671505152,-0.511853290153941,-0.0465238193932381,0.048688931323793
1,0.819444444444444,19.1666666666667,13.1792452830189,17.7384615384615,25.0909090909091,1.5016694229878,0.938873304760539,4.90476190476191,5.5,0,0,0,0,0,0,-0.125,-0.771898609507717,0.416543015677041,0.0127197790294897
2.40625,0.4875,21.5769230769231,13.4814814814815,19.8771929824561,28.2441860465116,1.3126516112474,0.986038209630043,5.55357142857143,6.64150943396226,0,0,0,0,0,0,0.27663856611225,-0.781028142961202,0.369718808841375,-0.0342979470698983
0.588235294117647,0.459016393442623,24.32,13.8990825688073,24.5833333333333,29.1609195402299,1.03884645711734,0.985573659845463,7.16071428571429,6.65,0,0,0,0,0,0,-0.738642413487134,-0.658453748406249,0.0211360231287768,0.00672472831610299
2.5,0.461538461538462,35.5714285714286,22.9024390243902,24.9193548387097,27.16,1.72573908059997,0.961526768726147,6.14285714285714,6.5625,0,0,0,0,0,0,1.04126262626263,-0.833087925269775,0.664992713301537,-0.00410542739706043
1.04878048780488,2.47619047619048,24.75,29.5263157894737,31.1228070175439,25.974358974359,1.03623732221295,1.86343246894717,4.90476190476191,7.82352941176471,0,0,0,0,0,0,-0.752492303944989,0.853797610998422,-0.824602697043179,-0.0843123519173876
1.58620689655172,1.4,26.24,24.5714285714286,32.7115384615385,33.9090909090909,0.939506787072577,0.955339698929276,5.5,3,0,0,0,0,0,0,-0.564628272961606,-0.691742581090407,0.131571087216248,0.100819515547774
0.833333333333333,0.526315789473684,36.32,17.8571428571429,25.9512195121951,39.3181818181818,1.52491935483871,0.927377945777283,8.47368421052632,3.09803921568627,0,0,0,0,0,0,0.5,-0.847191020343772,0.673280423280423,0.188274874016607
3.125,0.42,39.75,17.9009900990099,27.9285714285714,39.6666666666667,1.77517361111111,0.928271574800651,8.5,3.55737704918033,0,0,0,0,0,0,1,-0.766006062619394,0.638261217948718,0.142652221133358
2,1.67164179104478,26.2,28.2857142857143,39.0869565217391,35.4666666666667,0.99406409040249,0.936897088251059,3.52631578947368,5.125,0,0,0,0,0,0,-0.858180519171231,-0.815033684331178,0.235294117647059,-0.0580570530295822
0.970588235294118,0.839080459770115,21.8051948051948,45,44.4347826086956,26.4772727272727,0.945201081888215,2,3.43396226415094,13,0,0,0,0,0,0,-0.962100080850081,1.13157894736842,-1.0952380952381,-0.243680043245462
1.64285714285714,0.78,23.3636363636364,44,43.7142857142857,34.96,0.927672897291804,1.5933014354067,3.97368421052632,9.5,0,0,0,0,0,0,-0.89616248804448,0.541666666666667,-0.548976608187134,-0.118272774696923
0.902439024390244,0.4875,26.4677419354839,27.9655172413793,38.4888888888889,43.7674418604651,1.06204969643845,0.919341895799888,7.1063829787234,4.55,0,0,0,0,0,0,-0.417155115278803,-0.730287120122005,0.124869864216707,0.0614872085962489
2,0.479452054794521,30.7254901960784,22.4509803921569,36.6825396825397,47.1944444444444,0.988900129935661,0.956038658251179,5.41666666666667,5.48684210526316,0,0,0,0,0,0,-0.287393946912526,-0.7718510126799,0.0269150382256284,0.00529415082045761
5,0.709677419354839,33.936170212766,30.6666666666667,40.0344827586207,47.24,1.20107143857369,0.92477710593818,7.91489361702128,5.58333333333333,0,0,0,0,0,0,-0.229331546815197,-0.805587948104925,0.389346270986896,0.0457721663836511
0.8,1.58928571428571,28.9230769230769,63,51.7307692307692,37.8571428571429,0.95811357935863,1.88901329851935,4.75,7.47058823529412,0,0,0,0,0,0,-0.808510708948695,1.05675954592363,-0.966335108604846,-0.0435923861492378
2.40425531914894,1.45833333333333,26.4285714285714,30,49.375,48.5384615384615,0.868198964351978,0.958755967746196,4.421875,3.88235294117647,0,0,0,0,0,0,-0.762674719738432,-0.792857142857143,-0.0689293246436104,0.0202042289192867
1.84615384615385,0.526315789473684,29.5409836065574,27.7121212121212,55.7857142857143,42.3333333333333,0.912957202923138,1.00245736696148,3.93181818181818,4.18918918918919,0,1,0,0,0,0,-0.734673647439756,-0.30716131857678,-0.12905725446568,-0.00181531646188451
1.72463768115942,0.4375,30.1,27.2258064516129,40.3571428571429,55,1.12417084265541,0.926615530089987,7.26315789473684,3.27272727272727,0,0,0,0,1,0,-0.13381609038756,-0.743167575619566,0.285639491275236,0.0613918895806467
1.03448275862069,3.27272727272727,30.4833333333333,26.6268656716418,55.0666666666667,56.3333333333333,0.958300468518044,0.918154524076736,3.91666666666667,2.57142857142857,0,1,0,0,0,0,-0.688978202415208,-0.835156753365209,0.0466218765261023,0.0309474973251977
0.612244897959184,0.428571428571429,31.2131147540984,30.1515151515152,40.75,61,1.20720147790269,0.926692829347735,3.66666666666667,4.29166666666667,0,0,0,0,0,0,-0.151178658939209,-0.963566166273041,0.447720899271411,0.0119444486444386
0.636363636363636,1.67164179104478,30.135593220339,38.3809523809524,60.5,40.5,0.923045948321181,1.59708395928404,4.26865671641791,6.56818181818182,0,0,0,0,0,0,-0.874719382088681,0.223099772222579,-0.77810475206514,-0.0205734375522112
0.5,0.894736842105263,30.4666666666667,37.1875,65,60.25,0.917269242114625,0.993516326614545,4.5,5.65,0,0,0,0,0,0,-0.881659601700362,-0.298607495658093,-0.140801346700396,-0.0211496178523016
1.58974358974359,1.55223880597015,31.3,38.8333333333333,58.75,65.5,0.987772105429811,0.909110380622419,4.45833333333333,2.3,0,0,0,0,0,0,-0.818620259245259,-0.803703053703054,0.19985687674949,0.0425859406941004
0.5,0.526315789473684,39,62.6666666666667,63,24,0.852472089314194,1.6347687400319,2.27777777777778,6.625,0,0,0,0,0,0,-0.788482937879636,0.781505107666098,-0.73863057870485,-0.035851548810484
1.67272727272727,0.459016393442623,0,0,0,3.25,0,0,1.4,1.66666666666667,0,0,0,0,0,0,-0.144778357243965,-0.128894176664575,0.0165972937401509,0.0829366187078016
0.970588235294118,0.459016393442623,6.59259259259259,7.57894736842105,8.43396226415094,6.97560975609756,0,0.725,1.88888888888889,2.45833333333333,0,0,0,0,0,0,-0.776556643204241,-0.142718460166772,-0.328365486249706,-0.323862262054225
1.64285714285714,0.479452054794521,6.55555555555556,7.6551724137931,8.94642857142857,7.71739130434783,0.83974358974359,0.962131574112023,3.13333333333333,3.34,0,0,0,0,0,0,0.981311926252628,-0.293121655794902,-0.00020734365436938,0.100412528647823
0.970588235294118,0.67741935483871,6.83928571428571,7.75862068965517,9.48333333333333,9.46296296296296,0.913578506292694,0.961715508455935,4.17857142857143,4.22972972972973,0,0,0,0,0,0,-0.625555172811365,-0.309052967151047,-0.0783197347384016,-0.260247738372738
1.64285714285714,2.5,6.41509433962264,7.83333333333333,10.5151515151515,10.35,1.23340000060293,0.911094269084015,6.22950819672131,4.34567901234568,0,0,0,0,0,0,-0.359439696783253,-0.393213582057355,0.290232883215063,0.446866205689735
1.03448275862069,0.615384615384615,7.1551724137931,8.40909090909091,11.2428571428571,10.46875,1.10439143682532,0.934686043856333,6.71875,5.05194805194805,0,0,0,0,0,0,-0.328287965444203,-0.160243691248155,0.229658488720635,0.297258297258297
0.535714285714286,0.479452054794521,8.29850746268657,9.83333333333333,12.1168831168831,11.1212121212121,1.3360212910178,1.09220656763121,8.5,6.06666666666667,0,0,0,0,1,0,-0.239561600364504,-0.114506665648925,0.10426393535637,0.328595141509901
1.67272727272727,0.766233766233766,8.25757575757576,9.375,10.7910447761194,11.1285714285714,1.2031737195553,1.19507132685623,9.2,6.68,0,0,0,0,0,0,-0.132749510886413,-0.131672794812533,0.102314936197099,0.198962094120197
0.976744186046512,0.4875,8.26865671641791,9.11594202898551,10.9142857142857,12.9420289855072,1.70840584108318,0.998756162138515,8.88888888888889,6.60606060606061,0,0,0,0,0,0,0.176741240533701,-0.45180867441737,0.349469900761003,0.126912668069465
1.05882352941176,0.479452054794521,8.53521126760563,9.19178082191781,9.78333333333333,14.4375,1.0548028027147,0.76246316386119,7.5,3.92857142857143,0,0,0,0,1,0,-0.224496846750457,-1.0192007797271,0.425191126862019,0.205458902919985
3.63636363636364,0.795698924731183,9.09722222222222,9.91780821917808,10.3235294117647,15.7205882352941,1.61352075989861,1.23100434420774,9.31578947368421,5.61290322580645,0,0,0,0,0,0,0.454392856604267,-0.258137903762904,0.302757184140874,0.19858839534248
0.5,0.808333333333333,8.93055555555556,13.1016949152542,11.7945205479452,14.9117647058824,1.09272665702045,0.756756756756757,4.76470588235294,2.3,0,0,0,0,1,0,-0.442675837226559,-0.918918918918919,0.520373059333463,0.163744359044802
2.3448275862069,0.78,15.92,17.3833333333333,13.2289156626506,15.8108108108108,1.10457983727435,1.85793650793651,4.27272727272727,6.68181818181818,0,0,0,0,0,0,-0.546013330818085,0.769026733500418,-0.778079710144927,-0.250003965210179
1.72727272727273,0.505263157894737,20.625,16.4032258064516,13.448275862069,14.3777777777778,1.9637569049125,1.05872129127728,9.63636363636364,6.01923076923077,0,0,0,0,0,0,0.937269007676384,-0.31482298339167,0.781275298775299,0.264748377853182
1.03448275862069,0.766233766233766,20.65625,11.8854166666667,15.0224719101124,16.6739130434783,0.964038316083342,1.01707866183262,5.93333333333333,6.03448275862069,0,0,0,0,0,0,-0.296803004548103,-0.3891698453913,-0.00418745402311727,0.0667851233306393
0.547945205479452,0.505263157894737,15.0655737704918,12.62,18.1684210526316,17.9555555555556,1.0830359258164,0.998878905403009,4.5,6.66071428571429,0,0,0,0,0,0,-0.36855888439594,-0.355298717624283,0.0518251704162888,-0.0875288809593343
1.03508771929825,0.67741935483871,13.3289473684211,18.6119402985075,19.25,18.7558139534884,0.985917884887831,1.02867383754735,2.94871794871795,5.44,0,0,0,0,0,0,-0.310405291478641,-0.270516336400411,-0.162568999142299,-0.0837492264947095
1.66666666666667,2.5,14.1081081081081,21.7391304347826,20.2873563218391,23.8474576271186,1.02197305917338,1.39747866220827,5.23809523809524,6.1,0,0,0,0,0,0,-0.336951646240604,0.198483775774904,-0.207865732213579,-0.0155199483545576
5,0.615384615384615,22.3636363636364,22.3975903614458,20.6111111111111,27.140350877193,1.03965895894948,0.915736527099898,3.78571428571429,5.6875,0,0,0,0,0,0,-0.371174524400331,-0.473278106756368,0.103565802341489,-0.0321244384327394
2,0.42,40.4615384615385,25.9444444444444,21.7093023255814,25.7916666666667,1.69683810545723,0.95184777712405,7.66666666666667,5.625,1,0,0,0,0,0,0.86415506194918,-0.295066624027944,0.448021601146601,0.102913874762817
0.525423728813559,1.63461538461538,23.8181818181818,29.5471698113208,25.1408450704225,21.3846153846154,1.10431709786198,1.93559896240298,5.2,11.7142857142857,0,0,0,0,0,0,-0.309872717152129,0.70238317075534,-0.829669481450932,-0.205476153967422
0.985714285714286,0.526315789473684,16.7884615384615,27,30.4675324675325,23.9873417721519,0.994556711725284,1.0071151016446,3.36170212765957,4.6,0,0,0,0,0,0,-0.574002244415433,-0.244622858401468,-0.0708801521939518,-0.0430283019687848
1.00925925925926,0.479452054794521,16.3484848484848,23.3763440860215,29.9594594594595,28.3647058823529,0.958658337541753,1.02637697763348,6.34883720930233,4.2,0,0,0,0,0,0,-0.553948535803773,-0.281217879259679,-0.0256061114240093,0.12145124510263
1.04166666666667,0.709677419354839,20.5614035087719,24.2727272727273,29.0921052631579,29.8095238095238,0.984988189499144,1.76470793273545,3.36666666666667,11,0,0,0,1,0,0,-0.327814038399875,-0.178085167582045,-0.603701646373111,-0.219851251975149
0.612244897959184,1.58823529411765,24.3972602739726,25.9130434782609,31.9487179487179,29.1234567901235,0.988285016211291,0.977477188547763,8.62962962962963,2,0,0,0,0,1,0,-0.38749316780431,-0.241393851983643,-0.0344729685550942,0.196069810285048
0.636363636363636,0.636363636363636,23.2678571428571,28.031746031746,34.1296296296296,28.2857142857143,1.00240896244065,1.18030296249933,5,7.38888888888889,0,1,0,0,0,0,-0.256312209516533,-0.00840249642358798,-0.240253760403986,-0.0517263100265663
0.541666666666667,3,24.1964285714286,27.1754385964912,38.84,31.1643835616438,0.923225425037637,1.07885306094957,4.16666666666667,4.79487179487179,0,1,0,0,1,0,-0.601768606208125,-0.216943071967107,-0.124856198633782,-0.0112192093743305
1.02127659574468,3,27.0535714285714,34.4285714285714,34.3061224489796,32.5081967213115,1.0060356499596,1.28840475185289,6.22950819672131,4.81818181818182,0,0,0,0,0,0,-0.256272542677412,-0.320743313846762,-0.0792992725245349,0.0484914074971315
0.535714285714286,1.6,28.983606557377,64,33.2368421052632,32.68,1.0086303928847,1.9006848193823,6.08196721311475,8.30434782608696,0,0,0,0,0,0,-0.269382273788875,1.28984520123839,-1.02590600833635,-0.0279117982282601
1.75555555555556,0.529411764705882,28.8196721311475,29.5,34.7808219178082,36.8181818181818,0.995209469963394,0.97294593674604,5.44444444444444,5.32142857142857,0,0,0,0,0,0,-0.290852471357341,-0.276644323418517,0.00133456820956822,0.0196825602488835
1.72463768115942,0.766233766233766,30.5762711864407,28.2166666666667,38.3035714285714,38.6440677966102,0.98714867171754,0.985231097740071,5.47222222222222,5.74025974025974,0,0,0,0,0,0,-0.299623711842899,-0.283497848529977,-0.0169295167147155,0.00388461385358663
0.976744186046512,0.4875,32.0333333333333,28.6428571428571,40.3018867924528,38.9122807017544,1.05689000410559,0.975505826830157,8.46875,5.36,0,0,0,0,0,0,-0.299267012091038,-0.284152147809739,0.0518862391955556,0.0597608911330529
1.04166666666667,0.461538461538462,31.5283018867925,37.7272727272727,37.9166666666667,43.1923076923077,1.01814404274339,0.959672893525243,5.62962962962963,3.13793103448276,0,0,0,0,0,0,-0.291568617190675,-0.259680702741223,0.204548708630087,0.0478285601190148
0.535714285714286,2.47619047619048,31.1833333333333,54.8333333333333,45,40.804347826087,0.997806374373203,1.8495908810095,5.4,4.71186440677966,0,0,0,0,0,0,-0.240660417239927,0.323658468110591,-0.721022103310799,0.022793059424286
1.79166666666667,1.36666666666667,31.0175438596491,31.75,62.2857142857143,40.3389830508475,0.952387827138046,1.0173305887333,7.92,5.47945205479452,0,0,0,0,0,0,-0.821386876558543,-0.234671486191954,-0.0474928334564798,0.0312036434856947
2.54545454545455,0.839080459770115,31.6666666666667,29.8958333333333,53,42.8076923076923,0.962655030417225,0.970628927616804,2.82608695652174,4.50649350649351,0,1,0,0,0,0,-0.637119655442024,-0.283384820101027,0.0125176300540639,-0.0219620624576614
2.17647058823529,0.759036144578313,54,35.2727272727273,40.5833333333333,44.2127659574468,1.51209923084043,1.02739147677323,7.6551724137931,4.38157894736842,0,0,0,0,0,0,0.360004655288272,-0.254878823999668,0.456844184759855,0.0629118066825873
0.619047619047619,1.58823529411765,33,63.3333333333333,50.5,30.5,0.907775119617225,1.72368421052632,4.45454545454545,5.125,0,0,0,0,0,0,-0.33252521402894,0.298462726858625,-0.709035805704201,-0.0159539315129953
0.541666666666667,0.839080459770115,0,0,0,0,0,0,1.61904761904762,1.58333333333333,0,0,0,0,0,0,-0.131270244035698,-0.133240600873451,0.0416666666666667,0
1.03508771929825,0.808333333333333,6.45283018867925,7.6140350877193,6.54761904761905,7,1.625,0,3.64285714285714,1.82352941176471,0,0,0,0,0,0,0.352870851607806,-0.278581757561762,1.18333333333333,1.33333333333333
1.75342465753425,0.759036144578313,6.45283018867925,7.72881355932203,7.33333333333333,7.91489361702128,1.18079424907728,1.13636363636364,4.26865671641791,4.17142857142857,0,0,0,0,0,0,0.157785177985003,0.0856243025550492,-0.123310080442433,0
1.82456140350877,1.58928571428571,6.41509433962264,8.38095238095238,8.64814814814815,9.89285714285714,0.920955363056258,0.931986276148521,4.45833333333333,3.71794871794872,0,0,0,0,0,0,-0.137470984809694,-0.210372287556018,0.209171573239799,0.198190842468336
1.82456140350877,1.5,6.82142857142857,9.05633802816901,10.9558823529412,10.5238095238095,0.740027513387215,0.990721610518894,3.27659574468085,5.23636363636364,0,0,0,0,0,0,-0.838737369402203,-0.14285414493345,-0.48417116359103,-0.456613756613757
1.82456140350877,3.57142857142857,7.43333333333333,10.1012658227848,12.1538461538462,10.8030303030303,0.983951273396231,1.15993319561003,5.19148936170213,6.64150943396226,0,0,0,0,0,0,-0.219970799750211,0.269520146115126,-0.158724320114072,-0.333333333333333
1.82456140350877,0.428571428571429,8.87671232876712,10.8720930232558,12.65,11.6478873239437,0.948975173647551,1.0438320688818,3.84126984126984,6.62222222222222,0,0,0,0,0,0,-0.274820953594317,-0.135508246542729,-0.167963350543388,-0.714285714285714
1.63265306122449,1.63461538461538,10.2439024390244,11.5376344086022,12.8170731707317,12.1688311688312,1.07530229348568,1.028280170396,5.36231884057971,5.43396226415094,0,0,0,0,0,0,-0.0210138358301485,-0.159222922520656,0.051751936248137,0.3
0.625,0.529411764705882,10.7906976744186,13.8064516129032,13.2352941176471,10.6363636363636,1.30733826061688,1.05926613462316,6.17142857142857,6.4,0,0,0,0,0,0,-0.113825565540143,-0.136965512291505,0.287458877699694,0.112925608611434
0.541666666666667,0.766233766233766,8.92753623188406,15.5851063829787,14.2527472527473,11.0985915492958,0.921108252171478,1.84103755930523,5.70588235294118,10.125,0,0,0,0,0,0,-0.112831171845314,1.22747919494477,-0.615724543996269,-0.446626984126984
0.985714285714286,0.477611940298507,8.59722222222222,15.4252873563218,14.6818181818182,12.2027027027027,0.698111753426765,1.00971310753029,2.95121951219512,4.5,0,0,0,0,0,0,-0.888050030803466,-0.263998568635665,-0.421990871744566,-0.2188995215311
